week,sku,inventory_level,consumption,lead_time_days,vendor_fill_rate,vendor_name,category,critical
2031-04-14,SKU-00001,1186,107,8,0.97,VendorA,Equipment,No
2031-04-21,SKU-00001,1616,155,6,0.94,VendorA,Equipment,No
2031-04-28,SKU-00001,1050,139,2,0.88,VendorA,Equipment,No
2031-05-05,SKU-00001,1702,149,3,0.97,VendorA,Equipment,No
2031-05-12,SKU-00001,498,166,5,0.85,VendorA,Equipment,No
2031-05-19,SKU-00001,459,71,12,0.93,VendorA,Equipment,No
2031-05-26,SKU-00001,824,112,4,0.96,VendorA,Equipment,No
2031-06-02,SKU-00001,515,75,10,0.87,VendorA,Equipment,No
2031-06-09,SKU-00001,950,103,4,0.94,VendorA,Equipment,No
2031-06-16,SKU-00001,417,82,9,0.88,VendorA,Equipment,No
2031-06-23,SKU-00001,1605,151,2,0.95,VendorA,Equipment,No
2031-06-30,SKU-00001,1030,116,12,0.9,VendorA,Equipment,No
2031-07-07,SKU-00001,261,57,17,0.9,VendorA,Equipment,No
2031-07-14,SKU-00001,1264,125,2,0.93,VendorA,Equipment,No
2031-07-21,SKU-00001,831,97,9,0.9,VendorA,Equipment,No
2031-07-28,SKU-00001,737,154,11,0.86,VendorA,Equipment,No
2031-08-04,SKU-00001,728,135,5,0.94,VendorA,Equipment,No
2031-08-11,SKU-00001,321,74,6,0.87,VendorA,Equipment,No
2031-08-18,SKU-00001,1143,129,9,0.96,VendorA,Equipment,No
2031-08-25,SKU-00001,1214,186,8,0.98,VendorA,Equipment,No
2031-09-01,SKU-00001,1716,167,7,0.86,VendorA,Equipment,No
2031-09-08,SKU-00001,870,165,6,0.96,VendorA,Equipment,No
2031-09-15,SKU-00001,997,154,12,0.91,VendorA,Equipment,No
2031-09-22,SKU-00001,1213,172,5,0.97,VendorA,Equipment,No
2031-09-29,SKU-00001,457,137,6,0.95,VendorA,Equipment,No
2031-10-06,SKU-00001,813,206,9,0.85,VendorA,Equipment,No
2031-10-13,SKU-00001,508,71,7,0.99,VendorA,Equipment,No
2031-10-20,SKU-00001,972,145,11,0.93,VendorA,Equipment,No
2031-10-27,SKU-00001,1068,140,6,0.98,VendorA,Equipment,No
2031-11-03,SKU-00001,1732,147,9,0.94,VendorA,Equipment,No
2031-11-10,SKU-00001,1943,167,6,0.92,VendorA,Equipment,No
2031-11-17,SKU-00001,676,164,9,0.92,VendorA,Equipment,No
2031-11-24,SKU-00001,1985,176,2,0.92,VendorA,Equipment,No
2031-12-01,SKU-00001,464,137,8,0.87,VendorA,Equipment,No
2031-12-08,SKU-00001,932,146,7,0.93,VendorA,Equipment,No
2031-12-15,SKU-00001,737,135,5,0.98,VendorA,Equipment,No
2031-12-22,SKU-00001,551,177,15,0.99,VendorA,Equipment,No
2031-12-29,SKU-00001,1429,131,11,0.89,VendorA,Equipment,No
2032-01-05,SKU-00001,1297,260,9,0.99,VendorA,Equipment,No
2032-01-12,SKU-00001,878,190,13,0.86,VendorA,Equipment,No
2032-01-19,SKU-00001,1182,218,3,0.93,VendorA,Equipment,No
2032-01-26,SKU-00001,1384,151,8,0.86,VendorA,Equipment,No
2032-02-02,SKU-00001,736,169,9,0.9,VendorA,Equipment,No
2032-02-09,SKU-00001,2180,225,5,0.94,VendorA,Equipment,No
2032-02-16,SKU-00001,1862,171,3,0.91,VendorA,Equipment,No
2032-02-23,SKU-00001,1751,170,2,0.95,VendorA,Equipment,No
2032-03-01,SKU-00001,688,145,9,0.97,VendorA,Equipment,No
2032-03-08,SKU-00001,1026,106,11,0.96,VendorA,Equipment,No
2032-03-15,SKU-00001,1364,214,10,0.93,VendorA,Equipment,No
2032-03-22,SKU-00001,2080,197,7,0.97,VendorA,Equipment,No
2032-03-29,SKU-00001,1745,178,11,0.97,VendorA,Equipment,No
2032-04-05,SKU-00001,634,154,2,0.9,VendorA,Equipment,No
2032-04-12,SKU-00001,941,190,9,0.87,VendorA,Equipment,No
2032-04-19,SKU-00001,811,125,5,0.91,VendorA,Equipment,No
2032-04-26,SKU-00001,1321,139,11,0.86,VendorA,Equipment,No
2032-05-03,SKU-00001,573,165,3,0.92,VendorA,Equipment,No
2032-05-10,SKU-00001,631,197,13,0.9,VendorA,Equipment,No
2032-05-17,SKU-00001,879,95,8,0.95,VendorA,Equipment,No
2032-05-24,SKU-00001,865,136,12,0.87,VendorA,Equipment,No
2032-05-31,SKU-00001,621,98,10,0.86,VendorA,Equipment,No
2032-06-07,SKU-00001,1497,156,9,0.89,VendorA,Equipment,No
2032-06-14,SKU-00001,1119,150,2,0.87,VendorA,Equipment,No
2032-06-21,SKU-00001,1917,166,10,0.88,VendorA,Equipment,No
2032-06-28,SKU-00001,664,148,7,0.95,VendorA,Equipment,No
2032-07-05,SKU-00001,1865,201,13,0.98,VendorA,Equipment,No
2032-07-12,SKU-00001,773,121,9,0.91,VendorA,Equipment,No
2032-07-19,SKU-00001,377,33,3,0.95,VendorA,Equipment,No
2032-07-26,SKU-00001,1358,122,7,0.98,VendorA,Equipment,No
2032-08-02,SKU-00001,1503,133,3,0.92,VendorA,Equipment,No
2032-08-09,SKU-00001,1099,109,3,0.99,VendorA,Equipment,No
2032-08-16,SKU-00001,1134,107,2,0.89,VendorA,Equipment,No
2032-08-23,SKU-00001,540,158,6,0.94,VendorA,Equipment,No
2032-08-30,SKU-00001,455,78,10,0.96,VendorA,Equipment,No
2032-09-06,SKU-00001,1448,151,6,0.93,VendorA,Equipment,No
2032-09-13,SKU-00001,2068,205,5,0.94,VendorA,Equipment,No
2032-09-20,SKU-00001,770,179,6,0.95,VendorA,Equipment,No
2032-09-27,SKU-00001,832,144,2,0.98,VendorA,Equipment,No
2032-10-04,SKU-00001,1244,136,6,0.93,VendorA,Equipment,No
2032-10-11,SKU-00001,2126,210,2,0.93,VendorA,Equipment,No
2032-10-18,SKU-00001,1285,121,9,0.91,VendorA,Equipment,No
2032-10-25,SKU-00001,939,190,3,0.86,VendorA,Equipment,No
2032-11-01,SKU-00001,1666,171,11,0.89,VendorA,Equipment,No
2032-11-08,SKU-00001,1029,166,7,0.99,VendorA,Equipment,No
2032-11-15,SKU-00001,1078,178,12,0.97,VendorA,Equipment,No
2032-11-22,SKU-00001,2348,240,8,0.85,VendorA,Equipment,No
2032-11-29,SKU-00001,859,193,3,0.89,VendorA,Equipment,No
2032-12-06,SKU-00001,1775,182,9,0.93,VendorA,Equipment,No
2032-12-13,SKU-00001,877,144,7,0.89,VendorA,Equipment,No
2032-12-20,SKU-00001,1440,227,5,0.91,VendorA,Equipment,No
2032-12-27,SKU-00001,1003,144,6,0.88,VendorA,Equipment,No
2033-01-03,SKU-00001,1229,224,4,0.89,VendorA,Equipment,No
2033-01-10,SKU-00001,1417,128,9,0.92,VendorA,Equipment,No
2033-01-17,SKU-00001,1119,249,2,0.94,VendorA,Equipment,No
2033-01-24,SKU-00001,899,199,5,0.92,VendorA,Equipment,No
2033-01-31,SKU-00001,934,149,7,0.95,VendorA,Equipment,No
2033-02-07,SKU-00001,1436,141,10,0.99,VendorA,Equipment,No
2033-02-14,SKU-00001,1498,126,11,0.92,VendorA,Equipment,No
2033-02-21,SKU-00001,1010,171,4,0.99,VendorA,Equipment,No
2033-02-28,SKU-00001,648,169,3,0.85,VendorA,Equipment,No
2033-03-07,SKU-00001,846,132,9,0.99,VendorA,Equipment,No
2033-03-14,SKU-00001,1115,99,2,0.87,VendorA,Equipment,No
2033-03-21,SKU-00001,908,156,9,0.89,VendorA,Equipment,No
2033-03-28,SKU-00001,1143,148,7,0.88,VendorA,Equipment,No
2033-04-04,SKU-00001,1304,117,13,0.95,VendorA,Equipment,No
2033-04-11,SKU-00001,1079,156,2,0.93,VendorA,Equipment,No
2033-04-18,SKU-00001,1779,168,9,0.89,VendorA,Equipment,No
2033-04-25,SKU-00001,373,123,4,0.95,VendorA,Equipment,No
2033-05-02,SKU-00001,1812,152,2,0.86,VendorA,Equipment,No
2033-05-09,SKU-00001,1338,124,4,0.88,VendorA,Equipment,No
2033-05-16,SKU-00001,1075,109,6,0.91,VendorA,Equipment,No
2033-05-23,SKU-00001,738,145,7,0.96,VendorA,Equipment,No
2033-05-30,SKU-00001,498,166,8,0.87,VendorA,Equipment,No
2033-06-06,SKU-00001,362,72,2,0.9,VendorA,Equipment,No
2033-06-13,SKU-00001,1267,124,2,0.92,VendorA,Equipment,No
2033-06-20,SKU-00001,431,133,5,0.99,VendorA,Equipment,No
2033-06-27,SKU-00001,1786,152,4,0.97,VendorA,Equipment,No
2033-07-04,SKU-00001,2023,171,8,0.94,VendorA,Equipment,No
2033-07-11,SKU-00001,1714,220,10,0.94,VendorA,Equipment,No
2033-07-18,SKU-00001,346,85,5,0.86,VendorA,Equipment,No
2033-07-25,SKU-00001,823,79,9,0.86,VendorA,Equipment,No
2033-08-01,SKU-00001,1484,177,3,0.86,VendorA,Equipment,No
2033-08-08,SKU-00001,1237,104,2,0.94,VendorA,Equipment,No
2033-08-15,SKU-00001,1124,202,7,0.91,VendorA,Equipment,No
2033-08-22,SKU-00001,1550,190,4,0.94,VendorA,Equipment,No
2033-08-29,SKU-00001,946,128,4,0.95,VendorA,Equipment,No
2033-09-05,SKU-00001,1536,142,7,0.86,VendorA,Equipment,No
2033-09-12,SKU-00001,1623,145,7,0.92,VendorA,Equipment,No
2033-09-19,SKU-00001,681,152,3,0.87,VendorA,Equipment,No
2033-09-26,SKU-00001,1686,167,9,0.94,VendorA,Equipment,No
2033-10-03,SKU-00001,720,141,8,0.96,VendorA,Equipment,No
2033-10-10,SKU-00001,1967,166,2,0.89,VendorA,Equipment,No
2033-10-17,SKU-00001,638,211,6,0.86,VendorA,Equipment,No
2033-10-24,SKU-00001,1071,208,7,0.92,VendorA,Equipment,No
2033-10-31,SKU-00001,1058,123,2,0.92,VendorA,Equipment,No
2033-11-07,SKU-00001,1064,128,2,0.93,VendorA,Equipment,No
2033-11-14,SKU-00001,1062,191,8,0.91,VendorA,Equipment,No
2033-11-21,SKU-00001,801,122,5,0.86,VendorA,Equipment,No
2033-11-28,SKU-00001,1173,211,4,0.96,VendorA,Equipment,No
2033-12-05,SKU-00001,1781,218,7,0.85,VendorA,Equipment,No
2033-12-12,SKU-00001,1164,165,7,0.98,VendorA,Equipment,No
2033-12-19,SKU-00001,1530,160,2,0.97,VendorA,Equipment,No
2033-12-26,SKU-00001,1152,127,10,0.89,VendorA,Equipment,No
2034-01-02,SKU-00001,597,198,8,0.95,VendorA,Equipment,No
2034-01-09,SKU-00001,1384,154,9,0.96,VendorA,Equipment,No
2034-01-16,SKU-00001,1171,140,8,0.93,VendorA,Equipment,No
2034-01-23,SKU-00001,912,155,10,0.95,VendorA,Equipment,No
2034-01-30,SKU-00001,2028,230,2,0.97,VendorA,Equipment,No
2034-02-06,SKU-00001,679,160,17,0.87,VendorA,Equipment,No
2034-02-13,SKU-00001,1249,143,5,0.95,VendorA,Equipment,No
2034-02-20,SKU-00001,2408,202,7,0.96,VendorA,Equipment,No
2034-02-27,SKU-00001,1133,161,14,0.86,VendorA,Equipment,No
2034-03-06,SKU-00001,1818,177,6,0.88,VendorA,Equipment,No
2034-03-13,SKU-00001,706,196,6,0.9,VendorA,Equipment,No
2034-03-20,SKU-00001,480,130,11,0.93,VendorA,Equipment,No
2034-03-27,SKU-00001,750,149,11,0.9,VendorA,Equipment,No
2034-04-03,SKU-00001,2193,223,2,0.86,VendorA,Equipment,No
2034-04-10,SKU-00001,817,125,6,0.92,VendorA,Equipment,No
2034-04-17,SKU-00001,748,85,7,0.86,VendorA,Equipment,No
2034-04-24,SKU-00001,910,142,2,0.85,VendorA,Equipment,No
2034-05-01,SKU-00001,1522,182,5,0.86,VendorA,Equipment,No
2034-05-08,SKU-00001,1438,136,11,0.93,VendorA,Equipment,No
2034-05-15,SKU-00001,432,96,7,0.99,VendorA,Equipment,No
2034-05-22,SKU-00001,346,89,7,0.88,VendorA,Equipment,No
2034-05-29,SKU-00001,839,128,9,0.89,VendorA,Equipment,No
2034-06-05,SKU-00001,554,133,2,0.97,VendorA,Equipment,No
2034-06-12,SKU-00001,588,81,2,0.91,VendorA,Equipment,No
2034-06-19,SKU-00001,523,138,7,0.93,VendorA,Equipment,No
2034-06-26,SKU-00001,1082,139,8,0.87,VendorA,Equipment,No
2034-07-03,SKU-00001,1042,168,5,0.97,VendorA,Equipment,No
2034-07-10,SKU-00001,839,111,9,0.94,VendorA,Equipment,No
2034-07-17,SKU-00001,1359,172,4,0.87,VendorA,Equipment,No
2034-07-24,SKU-00001,793,163,5,0.96,VendorA,Equipment,No
2034-07-31,SKU-00001,700,118,11,0.96,VendorA,Equipment,No
2034-08-07,SKU-00001,966,223,5,0.97,VendorA,Equipment,No
2034-08-14,SKU-00001,750,179,8,0.93,VendorA,Equipment,No
2034-08-21,SKU-00001,684,96,11,0.86,VendorA,Equipment,No
2034-08-28,SKU-00001,622,177,13,0.95,VendorA,Equipment,No
2034-09-04,SKU-00001,1723,147,6,0.98,VendorA,Equipment,No
2034-09-11,SKU-00001,1312,134,7,0.92,VendorA,Equipment,No
2034-09-18,SKU-00001,1293,168,2,0.93,VendorA,Equipment,No
2034-09-25,SKU-00001,2873,255,2,0.9,VendorA,Equipment,No
2034-10-02,SKU-00001,1392,196,8,0.91,VendorA,Equipment,No
2034-10-09,SKU-00001,2421,236,13,0.92,VendorA,Equipment,No
2034-10-16,SKU-00001,801,138,3,0.89,VendorA,Equipment,No
2034-10-23,SKU-00001,2041,207,3,0.98,VendorA,Equipment,No
2034-10-30,SKU-00001,2340,266,8,0.96,VendorA,Equipment,No
2034-11-06,SKU-00001,1753,226,3,0.96,VendorA,Equipment,No
2034-11-13,SKU-00001,818,226,2,0.85,VendorA,Equipment,No
2034-11-20,SKU-00001,1720,185,7,0.86,VendorA,Equipment,No
2034-11-27,SKU-00001,1308,237,4,0.95,VendorA,Equipment,No
2034-12-04,SKU-00001,2113,258,10,0.95,VendorA,Equipment,No
2034-12-11,SKU-00001,759,189,10,0.97,VendorA,Equipment,No
2034-12-18,SKU-00001,714,166,2,0.95,VendorA,Equipment,No
2034-12-25,SKU-00001,1357,126,9,0.91,VendorA,Equipment,No
2035-01-01,SKU-00001,733,136,5,0.85,VendorA,Equipment,No
2035-01-08,SKU-00001,1659,209,8,0.88,VendorA,Equipment,No
2035-01-15,SKU-00001,1027,219,5,0.95,VendorA,Equipment,No
2035-01-22,SKU-00001,1590,153,11,0.93,VendorA,Equipment,No
2035-01-29,SKU-00001,1232,172,15,0.88,VendorA,Equipment,No
2035-02-05,SKU-00001,887,110,2,0.87,VendorA,Equipment,No
2035-02-12,SKU-00001,1051,159,8,0.87,VendorA,Equipment,No
2035-02-19,SKU-00001,721,109,10,0.86,VendorA,Equipment,No
2035-02-26,SKU-00001,1566,166,4,0.93,VendorA,Equipment,No
2035-03-05,SKU-00001,1073,149,10,0.9,VendorA,Equipment,No
2035-03-12,SKU-00001,1587,147,2,0.93,VendorA,Equipment,No
2035-03-19,SKU-00001,731,64,2,0.94,VendorA,Equipment,No
2035-03-26,SKU-00001,1748,165,7,0.94,VendorA,Equipment,No
2035-04-02,SKU-00001,1283,118,4,0.88,VendorA,Equipment,No
2035-04-09,SKU-00001,981,108,5,0.98,VendorA,Equipment,No
2035-04-16,SKU-00001,1088,125,2,0.99,VendorA,Equipment,No
2035-04-23,SKU-00001,853,132,3,0.97,VendorA,Equipment,No
2035-04-30,SKU-00001,810,93,6,0.96,VendorA,Equipment,No
2035-05-07,SKU-00001,950,141,2,0.95,VendorA,Equipment,No
2035-05-14,SKU-00001,1627,170,5,0.94,VendorA,Equipment,No
2035-05-21,SKU-00001,528,159,10,0.91,VendorA,Equipment,No
2035-05-28,SKU-00001,1017,141,5,0.93,VendorA,Equipment,No
2035-06-04,SKU-00001,1766,176,9,0.93,VendorA,Equipment,No
2035-06-11,SKU-00001,781,151,4,0.98,VendorA,Equipment,No
2035-06-18,SKU-00001,1857,161,10,0.85,VendorA,Equipment,No
2035-06-25,SKU-00001,1227,110,11,0.89,VendorA,Equipment,No
2035-07-02,SKU-00001,573,170,8,0.91,VendorA,Equipment,No
2035-07-09,SKU-00001,751,139,13,0.88,VendorA,Equipment,No
2035-07-16,SKU-00001,786,122,7,0.9,VendorA,Equipment,No
2035-07-23,SKU-00001,868,145,2,0.9,VendorA,Equipment,No
2035-07-30,SKU-00001,1097,125,9,0.93,VendorA,Equipment,No
2035-08-06,SKU-00001,1856,234,10,0.97,VendorA,Equipment,No
2035-08-13,SKU-00001,1926,184,14,0.93,VendorA,Equipment,No
2035-08-20,SKU-00001,568,130,4,0.98,VendorA,Equipment,No
2035-08-27,SKU-00001,1525,181,7,0.92,VendorA,Equipment,No
2035-09-03,SKU-00001,1466,178,5,0.99,VendorA,Equipment,No
2035-09-10,SKU-00001,1594,180,2,0.94,VendorA,Equipment,No
2035-09-17,SKU-00001,1124,232,8,0.95,VendorA,Equipment,No
2035-09-24,SKU-00001,2220,209,8,0.89,VendorA,Equipment,No
2035-10-01,SKU-00001,953,213,7,0.94,VendorA,Equipment,No
2035-10-08,SKU-00001,1781,227,3,0.86,VendorA,Equipment,No
2035-10-15,SKU-00001,2525,222,11,0.92,VendorA,Equipment,No
2035-10-22,SKU-00001,1113,113,4,0.9,VendorA,Equipment,No
2035-10-29,SKU-00001,2008,204,7,0.93,VendorA,Equipment,No
2035-11-05,SKU-00001,1376,171,2,0.97,VendorA,Equipment,No
2035-11-12,SKU-00001,1940,214,6,0.87,VendorA,Equipment,No
2035-11-19,SKU-00001,1148,176,7,0.94,VendorA,Equipment,No
2035-11-26,SKU-00001,1384,185,3,0.91,VendorA,Equipment,No
2035-12-03,SKU-00001,860,173,9,0.91,VendorA,Equipment,No
2035-12-10,SKU-00001,1281,138,12,0.91,VendorA,Equipment,No
2035-12-17,SKU-00001,2071,208,5,0.89,VendorA,Equipment,No
2035-12-24,SKU-00001,1565,156,2,0.98,VendorA,Equipment,No
2035-12-31,SKU-00001,1550,184,8,0.97,VendorA,Equipment,No
2036-01-07,SKU-00001,1099,138,12,0.96,VendorA,Equipment,No
2036-01-14,SKU-00001,1633,159,2,0.89,VendorA,Equipment,No
2036-01-21,SKU-00001,1458,132,2,0.85,VendorA,Equipment,No
2036-01-28,SKU-00001,2104,287,2,0.94,VendorA,Equipment,No
2036-02-04,SKU-00001,794,145,4,0.94,VendorA,Equipment,No
2036-02-11,SKU-00001,775,73,13,0.98,VendorA,Equipment,No
2036-02-18,SKU-00001,1288,111,9,0.87,VendorA,Equipment,No
2036-02-25,SKU-00001,674,98,9,0.95,VendorA,Equipment,No
2036-03-03,SKU-00001,374,63,13,0.97,VendorA,Equipment,No
2036-03-10,SKU-00001,1425,128,2,0.97,VendorA,Equipment,No
2036-03-17,SKU-00001,1977,190,4,0.97,VendorA,Equipment,No
2036-03-24,SKU-00001,413,78,7,0.89,VendorA,Equipment,No
2036-03-31,SKU-00001,1012,116,7,0.9,VendorA,Equipment,No
2036-04-07,SKU-00001,1135,159,5,0.86,VendorA,Equipment,No
2036-04-14,SKU-00001,1030,167,9,0.97,VendorA,Equipment,No
2036-04-21,SKU-00001,61,18,11,0.89,VendorA,Equipment,No
2036-04-28,SKU-00001,997,126,9,0.92,VendorA,Equipment,No
2036-05-05,SKU-00001,682,109,7,0.95,VendorA,Equipment,No
2036-05-12,SKU-00001,346,112,4,0.91,VendorA,Equipment,No
2036-05-19,SKU-00001,1092,114,3,0.94,VendorA,Equipment,No
2036-05-26,SKU-00001,1663,196,5,0.98,VendorA,Equipment,No
2036-06-02,SKU-00001,647,119,9,0.87,VendorA,Equipment,No
2036-06-09,SKU-00001,877,89,5,0.93,VendorA,Equipment,No
2036-06-16,SKU-00001,888,132,2,0.96,VendorA,Equipment,No
2036-06-23,SKU-00001,692,80,7,0.92,VendorA,Equipment,No
2036-06-30,SKU-00001,1477,170,6,0.87,VendorA,Equipment,No
2036-07-07,SKU-00001,1978,211,8,0.87,VendorA,Equipment,No
2036-07-14,SKU-00001,686,155,8,0.88,VendorA,Equipment,No
2036-07-21,SKU-00001,471,144,10,0.86,VendorA,Equipment,No
2036-07-28,SKU-00001,1329,148,5,0.87,VendorA,Equipment,No
2036-08-04,SKU-00001,1609,178,5,0.91,VendorA,Equipment,No
2036-08-11,SKU-00001,697,95,8,0.92,VendorA,Equipment,No
2036-08-18,SKU-00001,632,201,6,0.96,VendorA,Equipment,No
2036-08-25,SKU-00001,1563,183,5,0.97,VendorA,Equipment,No
2036-09-01,SKU-00001,1351,180,3,0.95,VendorA,Equipment,No
2036-09-08,SKU-00001,1819,265,14,0.89,VendorA,Equipment,No
2036-09-15,SKU-00001,1596,137,6,0.95,VendorA,Equipment,No
2036-09-22,SKU-00001,1682,185,7,0.94,VendorA,Equipment,No
2036-09-29,SKU-00001,1622,216,4,0.86,VendorA,Equipment,No
2036-10-06,SKU-00001,2088,196,6,0.99,VendorA,Equipment,No
2036-10-13,SKU-00001,562,126,9,0.88,VendorA,Equipment,No
2036-10-20,SKU-00001,831,176,6,0.91,VendorA,Equipment,No
2036-10-27,SKU-00001,1886,173,9,0.93,VendorA,Equipment,No
2036-11-03,SKU-00001,555,148,2,0.9,VendorA,Equipment,No
2036-11-10,SKU-00001,751,155,7,0.9,VendorA,Equipment,No
2036-11-17,SKU-00001,1514,151,8,0.96,VendorA,Equipment,No
2036-11-24,SKU-00001,2100,187,6,0.85,VendorA,Equipment,No
2036-12-01,SKU-00001,722,184,6,0.93,VendorA,Equipment,No
2036-12-08,SKU-00001,786,167,8,0.93,VendorA,Equipment,No
2036-12-15,SKU-00001,612,167,2,0.93,VendorA,Equipment,No
2036-12-22,SKU-00001,1969,227,7,0.93,VendorA,Equipment,No
2036-12-29,SKU-00001,1044,125,8,0.87,VendorA,Equipment,No
2037-01-05,SKU-00001,1588,223,4,0.86,VendorA,Equipment,No
2037-01-12,SKU-00001,2156,231,10,0.9,VendorA,Equipment,No
2037-01-19,SKU-00001,760,84,15,0.93,VendorA,Equipment,No
2037-01-26,SKU-00001,247,82,7,0.87,VendorA,Equipment,No
2037-02-02,SKU-00001,1174,138,2,0.88,VendorA,Equipment,No
2037-02-09,SKU-00001,1043,164,12,0.86,VendorA,Equipment,No
2037-02-16,SKU-00001,971,85,13,0.93,VendorA,Equipment,No
2037-02-23,SKU-00001,1602,166,12,0.88,VendorA,Equipment,No
2037-03-02,SKU-00001,1297,134,15,0.9,VendorA,Equipment,No
2037-03-09,SKU-00001,1532,148,8,0.92,VendorA,Equipment,No
2037-03-16,SKU-00001,1292,143,2,0.95,VendorA,Equipment,No
2037-03-23,SKU-00001,1606,155,2,0.86,VendorA,Equipment,No
2037-03-30,SKU-00001,464,94,2,0.93,VendorA,Equipment,No
2037-04-06,SKU-00001,389,65,12,0.97,VendorA,Equipment,No
2037-04-13,SKU-00001,704,127,2,0.96,VendorA,Equipment,No
2037-04-20,SKU-00001,770,146,2,0.99,VendorA,Equipment,No
2037-04-27,SKU-00001,1184,173,3,0.88,VendorA,Equipment,No
2037-05-04,SKU-00001,1218,113,11,0.98,VendorA,Equipment,No
2037-05-11,SKU-00001,1325,122,12,0.94,VendorA,Equipment,No
2037-05-18,SKU-00001,1094,140,12,0.87,VendorA,Equipment,No
2037-05-25,SKU-00001,952,127,12,0.96,VendorA,Equipment,No
2037-06-01,SKU-00001,789,95,8,0.91,VendorA,Equipment,No
2037-06-08,SKU-00001,630,129,6,0.89,VendorA,Equipment,No
2037-06-15,SKU-00001,717,179,6,0.92,VendorA,Equipment,No
2037-06-22,SKU-00001,1951,187,10,0.91,VendorA,Equipment,No
2037-06-29,SKU-00001,1213,152,10,0.89,VendorA,Equipment,No
2037-07-06,SKU-00001,1617,149,7,0.97,VendorA,Equipment,No
2037-07-13,SKU-00001,1874,186,4,0.94,VendorA,Equipment,No
2037-07-20,SKU-00001,559,110,3,0.89,VendorA,Equipment,No
2037-07-27,SKU-00001,1146,149,11,0.96,VendorA,Equipment,No
2037-08-03,SKU-00001,1123,157,10,0.91,VendorA,Equipment,No
2037-08-10,SKU-00001,778,82,2,0.9,VendorA,Equipment,No
2037-08-17,SKU-00001,637,66,5,0.97,VendorA,Equipment,No
2037-08-24,SKU-00001,1321,233,7,0.93,VendorA,Equipment,No
2037-08-31,SKU-00001,1323,138,2,0.97,VendorA,Equipment,No
2037-09-07,SKU-00001,1565,190,3,0.87,VendorA,Equipment,No
2037-09-14,SKU-00001,684,152,2,0.88,VendorA,Equipment,No
2037-09-21,SKU-00001,1412,145,2,0.93,VendorA,Equipment,No
2037-09-28,SKU-00001,1731,177,7,0.97,VendorA,Equipment,No
2037-10-05,SKU-00001,1418,145,13,0.88,VendorA,Equipment,No
2037-10-12,SKU-00001,1619,198,2,0.85,VendorA,Equipment,No
2037-10-19,SKU-00001,1357,182,8,0.98,VendorA,Equipment,No
2037-10-26,SKU-00001,1438,189,6,0.87,VendorA,Equipment,No
2037-11-02,SKU-00001,2011,202,11,0.98,VendorA,Equipment,No
2037-11-09,SKU-00001,2057,192,12,0.94,VendorA,Equipment,No
2037-11-16,SKU-00001,1024,205,6,0.95,VendorA,Equipment,No
2037-11-23,SKU-00001,1669,180,9,0.96,VendorA,Equipment,No
2037-11-30,SKU-00001,990,205,6,0.87,VendorA,Equipment,No
2037-12-07,SKU-00001,1298,171,2,0.96,VendorA,Equipment,No
2037-12-14,SKU-00001,443,142,2,0.91,VendorA,Equipment,No
2037-12-21,SKU-00001,405,120,4,0.92,VendorA,Equipment,No
2037-12-28,SKU-00001,1849,174,4,0.93,VendorA,Equipment,No
2038-01-04,SKU-00001,1127,148,8,0.99,VendorA,Equipment,No
2038-01-11,SKU-00001,522,144,4,0.95,VendorA,Equipment,No
2038-01-18,SKU-00001,1299,204,10,0.9,VendorA,Equipment,No
2038-01-25,SKU-00001,1545,136,5,0.9,VendorA,Equipment,No
2038-02-01,SKU-00001,966,152,8,0.94,VendorA,Equipment,No
2038-02-08,SKU-00001,963,141,4,0.93,VendorA,Equipment,No
2038-02-15,SKU-00001,463,51,8,0.96,VendorA,Equipment,No
2038-02-22,SKU-00001,923,103,13,0.9,VendorA,Equipment,No
2038-03-01,SKU-00001,479,90,5,0.93,VendorA,Equipment,No
2038-03-08,SKU-00001,2027,190,5,0.93,VendorA,Equipment,No
2038-03-15,SKU-00001,680,101,11,0.95,VendorA,Equipment,No
2038-03-22,SKU-00001,868,186,2,0.93,VendorA,Equipment,No
2038-03-29,SKU-00001,1355,169,10,0.93,VendorA,Equipment,No
2038-04-05,SKU-00001,896,127,2,0.98,VendorA,Equipment,No
2038-04-12,SKU-00001,1520,195,2,0.94,VendorA,Equipment,No
2038-04-19,SKU-00001,806,104,9,0.97,VendorA,Equipment,No
2038-04-26,SKU-00001,613,69,5,0.97,VendorA,Equipment,No
2038-05-03,SKU-00001,1576,133,12,0.96,VendorA,Equipment,No
2038-05-10,SKU-00001,744,171,10,0.88,VendorA,Equipment,No
2038-05-17,SKU-00001,525,78,5,0.97,VendorA,Equipment,No
2038-05-24,SKU-00001,1758,164,11,0.96,VendorA,Equipment,No
2038-05-31,SKU-00001,739,97,5,0.95,VendorA,Equipment,No
2038-06-07,SKU-00001,873,227,4,0.95,VendorA,Equipment,No
2038-06-14,SKU-00001,2095,179,10,0.97,VendorA,Equipment,No
2038-06-21,SKU-00001,555,182,11,0.92,VendorA,Equipment,No
2038-06-28,SKU-00001,545,93,9,0.98,VendorA,Equipment,No
2038-07-05,SKU-00001,584,157,6,0.89,VendorA,Equipment,No
2038-07-12,SKU-00001,1017,176,8,0.87,VendorA,Equipment,No
2038-07-19,SKU-00001,1842,161,7,0.91,VendorA,Equipment,No
2038-07-26,SKU-00001,387,107,2,0.94,VendorA,Equipment,No
